Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1153219.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1153227.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1770212.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1123552.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1125215.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1125216.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1125242.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1125243.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FF-01	TCGA-AC-A2FF-01A-11R-A17B-07	unc.edu.f99cbdbb-ae9c-4dc2-9b69-eeaa7798c2b8.1763287.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1124136.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1128193.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1128194.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1128224.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1128237.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15I-11	TCGA-E2-A15I-11A-32R-A137-07	unc.edu.f9df2254-ab08-4ab2-9b86-ed40e6c8a4b9.1766033.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1126591.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1129510.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1129511.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1130776.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1130788.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18S-11	TCGA-BH-A18S-11A-43R-A12D-07	unc.edu.fa7bcdff-10e1-44f1-86ed-90fab26bc61f.1766796.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0E0-01	TCGA-BH-A0E0-01A-11R-A056-07	unc.edu.fac9101c-a974-4415-9eac-d2d433d02b13.1147593.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0E0-01	TCGA-BH-A0E0-01A-11R-A056-07	unc.edu.fac9101c-a974-4415-9eac-d2d433d02b13.1149728.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1130521.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1133430.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1133431.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1133467.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1133472.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A13F-01	TCGA-A7-A13F-01A-11R-A12P-07	unc.edu.fc4f35dd-9924-4e5d-ba71-0d7a79752b6a.1766843.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1167318.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1170387.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1170388.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1170414.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1170417.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0D9-11	TCGA-A7-A0D9-11A-53R-A089-07	unc.edu.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.1764470.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1123738.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1125471.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1125472.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1125512.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1125515.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-01	TCGA-AC-A2FB-01A-11R-A17B-07	unc.edu.fce0d59e-78a5-4d7b-8136-b8421f5116b0.1763282.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0H5-11	TCGA-BH-A0H5-11A-62R-A115-07	unc.edu.fe1a74fd-c9b4-405b-86a7-61bcb75f825d.1136756.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1167809.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1171012.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1171013.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1171068.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1171069.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BM-11	TCGA-BH-A0BM-11A-12R-A089-07	unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1764450.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BT-01	TCGA-BH-A0BT-01A-11R-A12P-07	unc.edu.fe8764cf-04ee-480d-96ce-09d0d388f4f6.1121370.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BT-01	TCGA-BH-A0BT-01A-11R-A12P-07	unc.edu.fe8764cf-04ee-480d-96ce-09d0d388f4f6.1123156.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BT-01	TCGA-BH-A0BT-01A-11R-A12P-07	unc.edu.fe8764cf-04ee-480d-96ce-09d0d388f4f6.1123157.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0BT-01	TCGA-BH-A0BT-01A-11R-A12P-07	unc.edu.fe8764cf-04ee-480d-96ce-09d0d388f4f6.1123193.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DK-01	TCGA-BH-A0DK-01A-21R-A056-07	unc.edu.fef221ff-634b-4188-92cf-5723b9a3c04d.1150598.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A203-01	TCGA-BH-A203-01A-12R-A169-07	unc.edu.ff6fb75e-aefc-44e3-accd-c4f690a51cca.1131558.rsem.genes.normalized_results
